payment_id,subscription_id,amount,payment_date
5997,4678,3899.0,2023-05-02
5998,4679,4.99,2023-06-10
5999,4679,4.99,2023-07-10
6000,4680,1999.0,2023-06-05
6001,4681,5299.99,2023-07-21
6002,4682,12.49,2023-05-13
6003,4683,10.99,2023-06-02
6004,4684,3.99,2023-07-27
6005,4685,12.49,2023-05-26
6006,4686,3.99,2023-07-02
6007,4687,31.99,2023-05-10
6008,4688,42.99,2023-06-05
6009,4689,17.99,2023-05-08
6010,4690,12.49,2023-05-26
6011,4691,10.99,2023-05-23
6012,4692,1199.0,2023-05-05
6013,4693,19.99,2023-07-17
6014,4694,24.99,2023-07-18
6015,4695,59.99,2023-07-28
6016,4696,2749.99,2023-07-17
6017,4697,1999.0,2023-05-27
6018,4698,1999.0,2023-07-11
6019,4699,12.49,2023-06-16
6020,4700,2749.99,2023-07-13
6021,4701,47.99,2023-05-24
6022,4702,13.99,2023-06-28
6023,4703,1999.0,2023-07-06
6024,4704,19.99,2023-05-18
6025,4705,12.49,2023-07-24
6026,4706,12.49,2023-05-28
6027,4707,548.99,2023-07-05
6028,4708,17.99,2023-06-23
6029,4709,22.49,2023-07-21
6030,4710,3.99,2023-07-12
6031,4711,42.99,2023-06-10
6032,4712,12.49,2023-06-26
6033,4713,47.99,2023-05-20
6034,4714,1539.99,2023-05-10
6035,4715,10.99,2023-05-30
6036,4716,47.99,2023-06-10
6037,4717,2749.99,2023-05-10
6038,4718,12.49,2023-06-23
6039,4719,42.99,2023-07-30
6040,4720,548.99,2023-07-03
6041,4721,19.99,2023-06-10
6042,4722,5299.99,2023-07-14
6043,4723,1539.99,2023-07-12
6044,4724,37.99,2023-05-31
6045,4725,6.49,2023-06-10
6046,4725,6.49,2023-07-10
6047,4726,22.49,2023-06-14
6048,4727,1199.0,2023-05-08
6049,4728,3899.0,2023-06-16
6050,4729,1539.99,2023-07-23
6051,4730,10.99,2023-07-20
6052,4731,31.99,2023-06-12
6053,4732,24.99,2023-05-11
6054,4733,19.99,2023-07-21
6055,4734,1539.99,2023-07-05
6056,4735,3899.0,2023-05-23
6057,4736,37.99,2023-05-12
6058,4737,47.99,2023-05-04
6059,4738,22.49,2023-06-20
6060,4739,3899.0,2023-06-23
6061,4740,499.0,2023-06-15
6062,4740,499.0,2023-07-15
6063,4741,47.99,2023-05-17
6064,4742,59.99,2023-06-10
6065,4743,13.99,2023-07-09
6066,4744,37.99,2023-07-24
6067,4745,499.0,2023-06-13
6068,4745,499.0,2023-07-13
6069,4746,22.49,2023-05-22
6070,4747,37.99,2023-05-11
6071,4748,19.99,2023-06-16
6072,4749,4.49,2023-06-17
6073,4749,4.49,2023-07-17
6074,4750,47.99,2023-06-08
6075,4751,499.0,2023-07-23
6076,4752,499.0,2023-05-27
6077,4752,499.0,2023-06-26
6078,4752,499.0,2023-07-26
6079,4753,47.99,2023-07-03
6080,4754,499.0,2023-07-30
6081,4755,3.99,2023-06-15
6082,4755,3.99,2023-07-15
6083,4756,548.99,2023-05-27
6084,4756,548.99,2023-06-26
6085,4756,548.99,2023-07-26
6086,4757,499.0,2023-07-29
6087,4758,4.99,2023-05-13
6088,4758,4.99,2023-06-12
6089,4758,4.99,2023-07-12
6090,4759,1539.99,2023-06-01
6091,4760,47.99,2023-06-29
6092,4761,19.99,2023-05-09
6093,4762,548.99,2023-05-14
6094,4762,548.99,2023-06-13
6095,4762,548.99,2023-07-13
6096,4763,22.49,2023-07-21
6097,4764,17.99,2023-06-27
6098,4765,31.99,2023-06-09
6099,4766,548.99,2023-07-20
6100,4767,19.99,2023-05-02
6101,4768,10.99,2023-05-19
6102,4769,10.99,2023-05-20
6103,4770,4.99,2023-05-31
6104,4770,4.99,2023-06-30
6105,4770,4.99,2023-07-30
6106,4771,548.99,2023-05-21
6107,4771,548.99,2023-06-20
6108,4771,548.99,2023-07-20
6109,4772,3.99,2023-06-28
6110,4772,3.99,2023-07-28
6111,4773,4.49,2023-06-26
6112,4773,4.49,2023-07-26
6113,4774,31.99,2023-07-06
6114,4775,47.99,2023-06-02
6115,4776,37.99,2023-06-02
6116,4777,1539.99,2023-05-10
6117,4778,4.49,2023-05-08
6118,4778,4.49,2023-06-07
6119,4778,4.49,2023-07-07
6120,4779,59.99,2023-05-10
6121,4780,10.99,2023-06-03
6122,4781,2749.99,2023-07-02
6123,4782,47.99,2023-07-12
6124,4783,12.49,2023-06-26
6125,4784,4.49,2023-07-16
6126,4785,6.49,2023-07-26
6127,4786,499.0,2023-07-29
6128,4787,1539.99,2023-07-10
6129,4788,4.49,2023-06-28
6130,4788,4.49,2023-07-28
6131,4789,19.99,2023-06-10
6132,4790,19.99,2023-05-21
6133,4791,59.99,2023-06-17
6134,4792,5299.99,2023-06-08
6135,4793,47.99,2023-06-18
6136,4794,17.99,2023-05-05
6137,4795,2749.99,2023-06-29
6138,4796,19.99,2023-07-09
6139,4797,10.99,2023-06-21
6140,4798,13.99,2023-07-11
6141,4799,1539.99,2023-06-28
6142,4800,6.49,2023-07-27
6143,4801,3.99,2023-05-29
6144,4801,3.99,2023-06-28
6145,4801,3.99,2023-07-28
6146,4802,42.99,2023-06-07
6147,4803,2749.99,2023-05-06
6148,4804,2749.99,2023-07-23
6149,4805,22.49,2023-05-18
6150,4806,3899.0,2023-06-18
6151,4807,4.99,2023-06-27
6152,4807,4.99,2023-07-27
6153,4808,24.99,2023-07-01
6154,4809,548.99,2023-06-02
6155,4809,548.99,2023-07-02
6156,4810,24.99,2023-06-20
6157,4811,17.99,2023-05-23
6158,4812,17.99,2023-05-18
6159,4813,4.49,2023-05-21
6160,4813,4.49,2023-06-20
6161,4813,4.49,2023-07-20
6162,4814,24.99,2023-06-08
6163,4815,22.49,2023-06-03
6164,4816,13.99,2023-05-23
6165,4817,6.49,2023-06-19
6166,4817,6.49,2023-07-19
6167,4818,4.49,2023-05-31
6168,4818,4.49,2023-06-30
6169,4818,4.49,2023-07-30
6170,4819,47.99,2023-05-12
6171,4820,17.99,2023-06-02
6172,4821,548.99,2023-06-13
6173,4821,548.99,2023-07-13
6174,4822,37.99,2023-06-22
6175,4823,19.99,2023-07-23
6176,4824,2749.99,2023-05-09
6177,4825,10.99,2023-07-03
6178,4826,24.99,2023-06-09
6179,4827,47.99,2023-06-02
6180,4828,3899.0,2023-06-17
6181,4829,6.49,2023-05-30
6182,4829,6.49,2023-06-29
6183,4829,6.49,2023-07-29
6184,4830,31.99,2023-05-07
6185,4831,12.49,2023-07-25
6186,4832,42.99,2023-06-27
6187,4833,1539.99,2023-06-02
6188,4834,5299.99,2023-06-24
6189,4835,12.49,2023-07-18
6190,4836,499.0,2023-05-20
6191,4836,499.0,2023-06-19
6192,4836,499.0,2023-07-19
6193,4837,24.99,2023-05-04
6194,4838,13.99,2023-07-06
6195,4839,59.99,2023-06-21
6196,4840,4.49,2023-07-04
6197,4841,31.99,2023-07-23
6198,4842,22.49,2023-06-10
6199,4843,59.99,2023-06-21
6200,4844,6.49,2023-06-22
6201,4844,6.49,2023-07-22
6202,4845,3.99,2023-05-12
6203,4845,3.99,2023-06-11
6204,4845,3.99,2023-07-11
6205,4846,3.99,2023-06-10
6206,4846,3.99,2023-07-10
6207,4847,19.99,2023-07-21
6208,4848,4.99,2023-07-12
6209,4849,24.99,2023-07-10
6210,4850,24.99,2023-07-05
6211,4851,31.99,2023-06-08
6212,4852,6.49,2023-06-15
6213,4852,6.49,2023-07-15
6214,4853,19.99,2023-05-17
6215,4854,59.99,2023-07-03
6216,4855,6.49,2023-05-03
6217,4855,6.49,2023-06-02
6218,4855,6.49,2023-07-02
6219,4857,24.99,2023-05-19
6220,4858,548.99,2023-05-25
6221,4858,548.99,2023-06-24
6222,4858,548.99,2023-07-24
6223,4859,24.99,2023-06-27
6224,4860,22.49,2023-06-04
6225,4861,22.49,2023-05-29
6226,4862,13.99,2023-05-27
6227,4863,1539.99,2023-07-31
6228,4864,3899.0,2023-07-20
6229,4865,4.99,2023-07-17
6230,4866,3899.0,2023-05-26
6231,4867,37.99,2023-06-29
6232,4868,10.99,2023-05-02
6233,4868,10.99,2023-07-31
6234,4869,24.99,2023-07-22
6235,4870,17.99,2023-05-13
6236,4871,47.99,2023-05-16
6237,4872,31.99,2023-07-04
6238,4873,6.49,2023-07-04
6239,4874,19.99,2023-07-18
6240,4875,42.99,2023-07-19
6241,4876,1539.99,2023-07-19
6242,4877,10.99,2023-06-18
6243,4878,42.99,2023-07-06
6244,4879,6.49,2023-07-31
6245,4880,31.99,2023-06-26
6246,4881,3.99,2023-07-20
6247,4882,3899.0,2023-07-25
6248,4883,13.99,2023-06-30
6249,4884,37.99,2023-07-12
6250,4885,2749.99,2023-05-29
6251,4886,17.99,2023-07-20
6252,4887,6.49,2023-07-04
6253,4888,17.99,2023-06-29
6254,4889,2749.99,2023-05-31
6255,4890,3899.0,2023-05-29
6256,4891,3.99,2023-07-26
6257,4892,1999.0,2023-05-29
6258,4893,3.99,2023-07-03
6259,4894,19.99,2023-07-21
6260,4895,47.99,2023-05-28
6261,4897,1999.0,2023-07-02
6262,4898,3.99,2023-05-26
6263,4898,3.99,2023-06-25
6264,4898,3.99,2023-07-25
6265,4899,37.99,2023-05-18
6266,4900,12.49,2023-05-29
6267,4901,37.99,2023-06-11
6268,4902,17.99,2023-05-11
6269,4903,22.49,2023-05-08
6270,4904,2749.99,2023-05-23
6271,4905,22.49,2023-05-13
6272,4906,12.49,2023-06-10
6273,4907,499.0,2023-05-10
6274,4907,499.0,2023-06-09
6275,4907,499.0,2023-07-09
6276,4908,3.99,2023-05-31
6277,4908,3.99,2023-06-30
6278,4908,3.99,2023-07-30
6279,4909,2749.99,2023-05-02
6280,4910,4.49,2023-06-09
6281,4910,4.49,2023-07-09
6282,4911,10.99,2023-07-28
6283,4912,5299.99,2023-06-25
6284,4913,1999.0,2023-05-24
6285,4914,17.99,2023-05-15
6286,4915,17.99,2023-06-17
6287,4916,548.99,2023-07-13
6288,4917,31.99,2023-05-06
6289,4918,17.99,2023-05-17
6290,4919,1199.0,2023-07-17
6291,4920,548.99,2023-07-26
6292,4921,10.99,2023-05-29
6293,4922,3899.0,2023-06-15
6294,4923,10.99,2023-05-18
6295,4924,499.0,2023-06-16
6296,4924,499.0,2023-07-16
6297,4926,2749.99,2023-07-26
6298,4927,3899.0,2023-05-12
6299,4928,5299.99,2023-05-03
6300,4929,3.99,2023-05-31
6301,4929,3.99,2023-06-30
6302,4929,3.99,2023-07-30
6303,4930,31.99,2023-07-15
6304,4931,1999.0,2023-06-24
6305,4932,2749.99,2023-06-16
6306,4933,37.99,2023-07-13
6307,4934,4.49,2023-06-07
6308,4934,4.49,2023-07-07
6309,4935,3899.0,2023-05-03
6310,4936,6.49,2023-07-13
6311,4937,13.99,2023-05-18
6312,4938,17.99,2023-07-16
6313,4939,4.99,2023-05-11
6314,4939,4.99,2023-06-10
6315,4939,4.99,2023-07-10
6316,4941,1539.99,2023-06-27
6317,4942,3899.0,2023-06-23
6318,4943,3.99,2023-07-16
6319,4944,548.99,2023-07-24
6320,4945,4.49,2023-06-26
6321,4945,4.49,2023-07-26
6322,4946,499.0,2023-06-24
6323,4946,499.0,2023-07-24
6324,4947,1199.0,2023-06-02
6325,4948,59.99,2023-06-16
6326,4949,3899.0,2023-07-24
6327,4950,17.99,2023-06-26
6328,4951,31.99,2023-06-01
6329,4952,5299.99,2023-06-29
6330,4953,1539.99,2023-07-14
6331,4954,22.49,2023-06-30
6332,4955,548.99,2023-06-16
6333,4955,548.99,2023-07-16
6334,4956,12.49,2023-07-28
6335,4957,1999.0,2023-06-06
6336,4958,5299.99,2023-05-24
6337,4959,4.49,2023-07-09
6338,4960,3899.0,2023-06-06
6339,4961,6.49,2023-05-02
6340,4961,6.49,2023-06-01
6341,4961,6.49,2023-07-01
6342,4961,6.49,2023-07-31
6343,4962,59.99,2023-06-20
6344,4963,37.99,2023-05-13
6345,4964,22.49,2023-07-25
6346,4965,1999.0,2023-07-16
6347,4966,19.99,2023-06-09
6348,4967,59.99,2023-06-14
6349,4968,13.99,2023-07-26
6350,4969,42.99,2023-07-16
6351,4970,1999.0,2023-07-09
6352,4972,5299.99,2023-07-03
6353,4973,4.99,2023-05-17
6354,4973,4.99,2023-06-16
6355,4973,4.99,2023-07-16
6356,4974,59.99,2023-05-18
6357,4975,47.99,2023-07-24
6358,4976,37.99,2023-07-29
6359,4977,499.0,2023-05-05
6360,4977,499.0,2023-06-04
6361,4977,499.0,2023-07-04
6362,4978,1999.0,2023-06-26
6363,4979,13.99,2023-06-21
6364,4980,37.99,2023-07-18
6365,4981,5299.99,2023-07-25
6366,4982,12.49,2023-05-31
6367,4983,2749.99,2023-07-15
6368,4984,3.99,2023-06-10
6369,4984,3.99,2023-07-10
6370,4985,5299.99,2023-07-16
6371,4986,37.99,2023-06-13
6372,4987,22.49,2023-05-28
6373,4988,19.99,2023-06-04
6374,4989,10.99,2023-07-22
6375,4990,1999.0,2023-07-22
6376,4991,1999.0,2023-06-26
6377,4992,22.49,2023-06-28
6378,4993,37.99,2023-05-29
6379,4994,548.99,2023-05-11
6380,4994,548.99,2023-06-10
6381,4994,548.99,2023-07-10
6382,4995,1539.99,2023-07-15
6383,4996,47.99,2023-06-23
6384,4997,548.99,2023-07-09
6385,4998,13.99,2023-07-09
6386,4999,6.49,2023-05-17
6387,4999,6.49,2023-06-16
6388,4999,6.49,2023-07-16
6389,5000,2749.99,2023-05-17
6390,5001,1199.0,2023-06-27
6391,5002,42.99,2023-05-10
6392,5003,13.99,2023-07-18
6393,5004,24.99,2023-05-15
6394,5005,2749.99,2023-07-26
6395,5006,17.99,2023-05-28
6396,5007,19.99,2023-07-31
6397,5008,42.99,2023-05-04
6398,5009,4.99,2023-05-19
6399,5009,4.99,2023-06-18
6400,5009,4.99,2023-07-18
6401,5010,22.49,2023-07-21
6402,5011,10.99,2023-06-05
6403,5012,1999.0,2023-05-05
6404,5013,12.49,2023-05-01
6405,5013,12.49,2023-07-30
6406,5014,3.99,2023-05-01
6407,5014,3.99,2023-05-31
6408,5014,3.99,2023-06-30
6409,5014,3.99,2023-07-30
6410,5015,4.49,2023-06-05
6411,5015,4.49,2023-07-05
6412,5016,19.99,2023-05-20
6413,5017,37.99,2023-05-22
6414,5018,31.99,2023-07-28
6415,5019,42.99,2023-06-30
6416,5020,499.0,2023-06-01
6417,5020,499.0,2023-07-01
6418,5020,499.0,2023-07-31
6419,5021,6.49,2023-05-30
6420,5021,6.49,2023-06-29
6421,5021,6.49,2023-07-29
6422,5022,42.99,2023-05-20
6423,5023,4.99,2023-06-24
6424,5023,4.99,2023-07-24
6425,5024,37.99,2023-05-20
6426,5025,31.99,2023-07-31
6427,5026,499.0,2023-05-02
6428,5026,499.0,2023-06-01
6429,5026,499.0,2023-07-01
6430,5026,499.0,2023-07-31
6431,5027,3899.0,2023-05-14
6432,5028,19.99,2023-06-24
6433,5029,548.99,2023-05-16
6434,5029,548.99,2023-06-15
6435,5029,548.99,2023-07-15
6436,5030,1539.99,2023-06-29
6437,5031,4.99,2023-05-22
6438,5031,4.99,2023-06-21
6439,5031,4.99,2023-07-21
6440,5032,10.99,2023-06-16
6441,5033,548.99,2023-07-01
6442,5033,548.99,2023-07-31
6443,5034,10.99,2023-07-10
6444,5035,37.99,2023-07-01
6445,5036,47.99,2023-07-26
6446,5037,5299.99,2023-05-22
6447,5038,4.99,2023-06-07
6448,5038,4.99,2023-07-07
6449,5039,3.99,2023-05-28
6450,5039,3.99,2023-06-27
6451,5039,3.99,2023-07-27
6452,5040,4.49,2023-05-03
6453,5040,4.49,2023-06-02
6454,5040,4.49,2023-07-02
6455,5041,548.99,2023-05-03
6456,5041,548.99,2023-06-02
6457,5041,548.99,2023-07-02
6458,5042,37.99,2023-06-14
6459,5043,17.99,2023-07-26
6460,5044,59.99,2023-06-25
6461,5045,4.99,2023-05-06
6462,5045,4.99,2023-06-05
6463,5045,4.99,2023-07-05
6464,5046,19.99,2023-06-15
6465,5047,47.99,2023-06-07
6466,5048,3899.0,2023-05-17
6467,5049,22.49,2023-05-11
6468,5050,22.49,2023-07-25
6469,5051,22.49,2023-07-22
6470,5052,548.99,2023-06-24
6471,5052,548.99,2023-07-24
6472,5053,42.99,2023-05-14
6473,5054,5299.99,2023-06-26
6474,5055,17.99,2023-05-31
6475,5056,59.99,2023-05-14
6476,5057,24.99,2023-05-03
6477,5058,24.99,2023-06-18
6478,5059,6.49,2023-07-09
6479,5060,10.99,2023-06-06
6480,5061,3899.0,2023-06-26
6481,5062,499.0,2023-06-12
6482,5062,499.0,2023-07-12
6483,5063,42.99,2023-07-07
6484,5064,4.99,2023-07-01
6485,5064,4.99,2023-07-31
6486,5065,4.99,2023-07-27
6487,5066,5299.99,2023-07-10
6488,5067,1199.0,2023-06-27
6489,5068,6.49,2023-07-22
6490,5069,22.49,2023-07-16
6491,5070,499.0,2023-07-12
6492,5071,37.99,2023-06-15
6493,5072,1999.0,2023-05-06
6494,5073,31.99,2023-06-27
6495,5074,24.99,2023-05-01
6496,5075,4.99,2023-05-15
6497,5075,4.99,2023-06-14
6498,5075,4.99,2023-07-14
6499,5076,5299.99,2023-05-06
6500,5077,22.49,2023-05-14
6501,5078,24.99,2023-06-11
6502,5079,4.49,2023-07-25
6503,5080,24.99,2023-05-21
6504,5081,42.99,2023-05-07
6505,5082,37.99,2023-06-24
6506,5083,2749.99,2023-05-08
6507,5084,548.99,2023-05-08
6508,5084,548.99,2023-06-07
6509,5084,548.99,2023-07-07
6510,5085,1999.0,2023-07-23
6511,5086,42.99,2023-06-30
6512,5087,3.99,2023-07-23
6513,5088,37.99,2023-05-01
6514,5089,47.99,2023-06-13
6515,5090,1199.0,2023-06-07
6516,5091,548.99,2023-07-04
6517,5092,10.99,2023-05-10
6518,5093,12.49,2023-07-14
6519,5094,1199.0,2023-07-19
6520,5095,13.99,2023-05-18
6521,5096,4.49,2023-05-09
6522,5096,4.49,2023-06-08
6523,5096,4.49,2023-07-08
6524,5097,42.99,2023-07-05
6525,5098,42.99,2023-07-30
6526,5099,22.49,2023-06-18
6527,5100,59.99,2023-07-19
