trade_id,client_id,salesperson_id,trade_date,facevalue,actual_revenue,churn_date
4313,13,24,2023-07-18,285960,113229,2023-07-25
4314,317,44,2023-08-08,464154,302016,2023-08-10
4315,720,42,2023-07-18,889419,284534,2023-07-31
4316,721,7,2023-08-10,752996,780969,
4317,35,17,2023-03-03,221545,177288,2023-07-15
4318,622,6,2023-03-02,485956,516139,
4319,736,1,2023-06-01,710522,724522,
4320,114,65,2023-07-24,625856,658696,
4321,92,43,2023-06-22,101771,148287,
4322,732,60,2023-07-13,388694,418364,
4323,108,30,2023-01-16,156845,156986,
4324,353,12,2022-10-12,843174,860639,
4325,321,71,2023-06-21,960987,544082,2023-07-23
4326,464,42,2023-04-25,663427,679294,
4327,626,20,2023-03-06,790528,362944,2023-03-06
4328,106,36,2023-08-09,405050,412973,
4329,631,55,2023-06-11,899942,80491,2023-06-23
4330,605,44,2023-05-15,412192,445878,
4331,754,38,2023-04-13,183628,183987,
4332,79,44,2023-08-11,125898,142633,
4333,504,72,2022-11-04,692569,151781,2023-08-02
4334,225,11,2023-03-09,659312,680994,
4335,744,41,2023-07-19,480849,527406,
4336,575,72,2023-01-25,681007,684617,
4337,14,58,2023-06-03,853503,569492,2023-06-12
4338,250,30,2023-04-24,252946,290930,
4339,52,48,2023-07-25,93808,111240,
4340,570,47,2023-07-31,476916,424157,2023-08-05
4341,664,25,2023-08-11,485584,448702,2023-08-11
4342,637,69,2023-04-23,666974,694623,
4343,661,8,2023-06-17,147793,162885,
4344,391,19,2022-12-30,223542,228716,
4345,244,30,2023-05-02,701112,733970,
4346,204,61,2022-11-05,316757,329817,
4347,140,30,2023-07-09,470682,484988,
4348,202,72,2023-08-02,974898,978434,
4349,22,50,2023-08-08,788598,337271,2023-08-09
4350,443,69,2023-06-11,850250,860125,
4351,599,39,2023-03-01,836518,852471,
4352,417,18,2023-04-11,389553,250569,2023-07-20
4353,381,32,2023-05-29,208692,77474,2023-07-06
4354,120,7,2023-05-21,471045,200313,2023-06-27
4355,485,49,2023-08-10,290643,318350,
4356,59,50,2023-02-14,351394,362243,
4357,468,63,2023-05-09,146463,149834,
4358,235,36,2023-06-29,624925,641918,
4359,616,70,2023-07-27,401466,407597,
4360,539,68,2023-07-25,400424,107928,2023-07-26
4361,261,30,2023-07-02,279512,298702,
4362,710,1,2022-10-19,527025,253160,2023-06-09
4363,210,69,2023-05-21,781214,233198,2023-07-12
4364,101,67,2023-06-18,102328,157203,
4365,181,37,2023-05-10,257023,259842,
4366,394,32,2023-08-09,99887,138325,
4367,241,25,2023-07-13,683480,714837,
4368,518,4,2023-06-27,311774,338234,
4369,306,66,2023-06-20,87775,155515,
4370,306,11,2023-07-06,131388,155695,
4371,614,42,2023-05-02,179291,176449,2023-07-18
4372,562,71,2023-04-11,238919,241347,
4373,84,34,2023-03-30,161286,176386,
4374,298,21,2023-07-05,738172,729597,2023-08-02
4375,87,56,2023-05-18,510418,526958,
4376,730,27,2023-06-23,94289,101771,
4377,671,13,2023-06-08,686686,33043,2023-07-19
4378,337,8,2023-07-01,191106,194464,
4379,646,56,2023-07-26,514536,469415,2023-07-30
4380,707,51,2023-03-26,208075,252691,
4381,379,9,2023-05-29,158989,30655,2023-07-02
4382,407,67,2023-06-12,902572,912576,
4383,60,45,2023-04-26,875559,884095,
4384,460,20,2023-06-10,939665,959310,
4385,199,56,2023-07-21,964425,396336,2023-08-11
4386,708,23,2023-01-01,833593,842657,
4387,559,57,2023-08-08,77765,115842,
4388,232,50,2023-05-06,687167,709747,
4389,480,55,2022-11-07,226195,235951,
4390,168,63,2023-07-26,173557,198526,
4391,89,53,2022-12-01,310447,228276,2023-01-15
4392,712,66,2023-04-11,126200,190670,
4393,338,30,2023-08-11,177414,216372,
4394,8,60,2023-03-13,241161,280449,
4395,551,44,2023-05-24,555837,589090,
4396,81,68,2023-07-10,861104,875635,
4397,232,3,2023-07-08,203055,228162,
4398,379,13,2023-05-06,881503,890583,
4399,735,21,2023-04-02,947277,961331,
4400,719,8,2022-11-26,460026,475052,
4401,380,64,2023-07-27,267499,269934,
4402,644,55,2023-07-21,124308,128243,
4403,479,8,2023-06-15,766567,224945,2023-07-08
4404,478,70,2023-05-25,390086,433994,
4405,103,73,2023-05-25,144220,157949,
4406,708,33,2023-04-28,600635,614948,
4407,228,63,2022-09-24,363246,77129,2022-10-21
4408,70,21,2023-02-27,639824,650400,
4409,695,45,2023-07-20,117613,138062,
4410,142,16,2023-07-19,885784,228630,2023-07-31
4411,638,24,2023-07-20,966264,482073,2023-08-06
4412,643,73,2023-01-20,664211,676697,
4413,380,61,2023-07-04,685665,695562,
4414,276,31,2023-04-29,539283,563116,
4415,125,35,2023-08-11,330113,219618,2023-08-11
4416,1,66,2023-07-11,223264,257297,
4417,173,56,2023-06-08,659120,675846,
4418,335,57,2023-05-25,682063,691687,
4419,445,52,2023-03-12,448430,217979,2023-07-13
4420,249,28,2022-12-09,414335,463604,
4421,370,36,2023-07-04,771632,780819,
4422,347,49,2023-08-07,717660,186102,2023-08-07
4423,49,57,2022-12-23,854909,747074,2023-03-11
4424,23,51,2023-06-30,632677,644007,
4425,313,59,2023-07-17,566873,578520,
4426,65,20,2023-07-27,76076,115905,
4427,441,17,2023-06-03,412659,424147,
4428,728,49,2023-08-03,856829,727457,2023-08-04
4429,389,1,2023-04-23,431152,231253,2023-06-13
4430,557,16,2023-04-13,952140,172488,2023-05-26
4431,541,30,2023-01-14,591617,618355,
4432,64,42,2023-02-24,827864,79057,2023-08-02
4433,675,70,2023-06-24,403624,409796,
4434,424,47,2023-06-17,358291,56560,2023-07-21
4435,729,24,2023-06-29,854717,665006,2023-07-05
4436,377,73,2023-08-11,946410,374896,2023-08-11
4437,381,42,2023-08-01,515419,554657,
4438,549,65,2023-05-12,516571,520816,
4439,193,33,2023-07-19,379851,78802,2023-08-07
4440,729,40,2023-01-14,639138,484384,2023-08-01
4441,259,4,2023-05-29,973357,275040,2023-07-11
4442,739,14,2023-08-07,877246,296009,2023-08-08
4443,524,38,2023-04-17,779636,779915,
4444,249,56,2022-12-13,296952,348530,
4445,627,5,2023-08-09,456089,494230,
4446,613,64,2023-04-16,676156,679312,
4447,684,29,2023-05-05,264996,113089,2023-05-24
4448,494,19,2023-03-11,364190,166800,2023-07-11
4449,141,42,2023-04-11,582605,614429,
4450,466,37,2023-06-06,520137,271722,2023-06-24
4451,127,45,2023-06-26,783874,792163,
4452,281,35,2023-08-05,411109,425612,
4453,53,47,2023-07-19,69434,100791,
4454,747,59,2023-06-19,383865,399853,
4455,48,45,2023-07-30,302376,316912,
4456,559,55,2023-08-05,872415,736625,2023-08-09
4457,23,36,2023-03-21,411136,426607,
4458,108,72,2023-02-07,407252,424242,
4459,281,1,2023-06-19,188878,199679,
4460,102,20,2023-06-24,836521,73676,2023-07-11
4461,273,7,2023-04-30,68634,125271,
4462,180,3,2023-08-02,614373,619537,
4463,72,67,2023-08-03,778109,783585,
4464,341,46,2023-08-05,672852,688689,
4465,56,46,2023-06-14,312978,322086,
4466,283,73,2023-06-15,943903,109966,2023-07-27
4467,483,73,2023-07-28,210625,234367,
4468,36,57,2023-05-04,583714,278718,2023-07-21
4469,84,2,2023-06-25,971945,669017,2023-08-09
4470,204,60,2022-08-29,284221,307113,
4471,729,8,2023-07-31,959631,960381,
4472,257,9,2023-07-13,525388,337543,2023-07-24
4473,363,59,2023-02-03,754460,188878,2023-04-23
4474,639,46,2023-06-22,71160,130883,
4475,651,52,2023-05-30,378240,119651,2023-06-19
4476,329,42,2023-07-29,231332,249491,
4477,200,37,2023-07-22,711644,194313,2023-07-29
4478,503,20,2023-03-31,773365,790224,
4479,756,20,2023-07-05,97709,101181,
4480,632,44,2023-07-26,400342,417082,
4481,567,38,2023-07-28,680637,686913,
4482,407,23,2023-06-06,885330,793366,2023-07-04
4483,557,31,2022-09-28,715443,728154,
4484,274,36,2023-03-21,324460,356369,
4485,561,1,2023-08-05,366473,376339,
4486,738,36,2023-05-28,259095,272336,
4487,161,7,2023-08-08,316537,358405,
4488,196,17,2023-07-22,423356,462523,
4489,291,56,2023-03-21,753205,158618,2023-07-20
4490,204,60,2023-07-27,851871,857801,
4491,234,1,2023-07-30,907809,209386,2023-08-06
4492,275,39,2023-05-27,269829,284106,
4493,274,39,2023-07-14,250809,268976,
4494,746,47,2023-06-17,133047,137200,
4495,464,1,2023-06-28,727511,580760,2023-07-03
4496,715,62,2023-08-02,120902,154152,
4497,258,30,2023-05-31,999095,1007276,
4498,515,39,2023-07-20,638771,647520,
4499,362,71,2023-02-01,598649,605038,
4500,380,57,2023-06-19,202761,211675,
4501,698,12,2023-05-21,675541,687101,
4502,197,34,2023-04-03,613402,617481,
4503,521,26,2022-11-30,97616,105824,
4504,293,44,2022-10-11,778168,761602,2023-03-17
4505,402,22,2023-05-22,883907,884044,
4506,7,44,2023-02-14,464006,498511,
4507,372,9,2023-07-05,491029,494179,
4508,599,63,2022-12-27,781814,318252,2023-07-23
4509,455,64,2023-06-08,368052,355647,2023-06-17
4510,443,13,2023-07-23,819505,241015,2023-08-04
4511,257,10,2023-05-23,196980,221486,
4512,729,53,2022-11-08,752445,92133,2023-02-24
4513,68,66,2022-11-26,232833,259538,
4514,565,14,2023-01-21,708861,419475,2023-06-10
4515,506,24,2023-05-03,920613,205907,2023-06-08
4516,18,41,2023-07-19,331158,364507,
4517,729,73,2022-11-16,91363,76856,2023-07-16
4518,79,52,2023-07-31,182324,220814,
4519,163,45,2023-03-19,793940,805429,
4520,196,53,2023-06-18,823576,850284,
4521,23,65,2023-05-07,123151,153789,
4522,686,27,2022-12-02,859810,464370,2023-03-10
4523,105,66,2023-01-20,337197,353675,
4524,420,69,2023-05-17,623712,623986,
4525,77,35,2023-01-19,600018,609799,
4526,193,37,2023-08-08,966132,987760,
4527,249,67,2023-02-26,786032,789167,
4528,104,6,2023-08-08,744497,749374,
4529,584,14,2023-04-29,154319,181255,
4530,508,44,2023-06-30,814489,715922,2023-07-24
4531,322,25,2023-08-10,340071,367715,
4532,589,7,2023-04-25,617914,633565,
4533,731,59,2023-01-11,800779,188537,2023-06-22
4534,27,59,2023-07-12,382233,391105,
4535,750,23,2023-05-23,673444,684396,
4536,488,73,2022-11-21,764635,87280,2023-04-26
4537,601,47,2023-07-13,349058,377990,
4538,5,6,2023-06-18,280870,287768,
4539,440,25,2023-08-09,945678,251994,2023-08-09
4540,601,2,2023-02-18,448029,417984,2023-03-28
4541,749,34,2023-07-07,404036,415983,
4542,643,24,2023-02-05,796900,805996,
4543,531,51,2023-07-21,225869,228808,
4544,674,5,2023-07-09,143201,192840,
4545,15,46,2023-08-06,96867,107259,
4546,602,25,2023-05-21,121766,131684,
4547,23,47,2023-03-26,352955,396188,
4548,453,28,2023-04-20,593689,631957,
4549,519,1,2023-02-08,937123,493109,2023-05-25
4550,82,4,2023-01-10,126471,132895,
4551,438,68,2023-06-15,768398,769598,
4552,18,28,2023-04-08,247023,259236,
4553,31,40,2022-12-01,314596,334084,
4554,5,57,2023-07-17,344058,365375,
4555,375,47,2023-07-04,539250,346075,2023-07-22
4556,353,49,2023-02-02,488643,413291,2023-06-11
4557,397,38,2023-03-02,989012,352056,2023-03-13
4558,411,12,2023-05-26,964153,727368,2023-08-01
4559,221,34,2023-07-17,364143,364358,
4560,66,68,2023-04-05,173874,191266,
4561,418,38,2023-04-07,206330,208491,
4562,235,34,2023-08-09,137885,195121,
4563,226,3,2023-07-04,460721,505452,
4564,183,39,2023-06-27,480282,500215,
4565,350,58,2023-05-14,221313,208706,2023-05-18
4566,701,58,2023-06-19,220097,237222,
4567,682,42,2023-06-20,403586,265482,2023-08-09
4568,594,69,2022-11-30,198046,213475,
4569,401,18,2023-08-11,661381,692861,
4570,212,33,2023-01-03,146132,109761,2023-07-13
4571,214,50,2023-07-04,53035,54137,
4572,614,23,2023-06-04,176720,186090,
4573,625,45,2023-08-05,634948,648048,
4574,728,11,2023-07-24,325917,346052,
4575,25,33,2023-05-16,72576,90602,
4576,753,73,2023-05-08,977873,987816,
4577,586,21,2023-05-27,777953,610615,2023-07-14
4578,345,12,2023-07-08,685426,722536,
4579,567,71,2023-07-21,774443,784515,
4580,500,43,2023-05-19,84299,100709,
4581,312,27,2023-02-20,752522,766620,
4582,75,44,2023-07-29,630635,191046,2023-07-31
4583,416,23,2023-03-08,495011,497771,
4584,671,20,2023-04-06,868592,220101,2023-07-30
4585,464,61,2023-04-25,122477,130054,
4586,145,36,2023-06-22,902757,611415,2023-07-02
4587,722,31,2023-03-21,313267,353982,
4588,322,43,2023-07-17,309322,325729,
4589,498,34,2023-03-11,75112,101104,
4590,551,20,2023-01-17,58996,120070,
4591,489,40,2023-01-22,378500,182272,2023-03-05
4592,651,44,2023-08-09,846574,36869,2023-08-11
4593,58,17,2023-08-06,173394,194951,
4594,690,28,2023-07-02,845032,709000,2023-07-10
4595,466,22,2023-06-19,200224,213572,
4596,368,22,2023-07-30,458380,305922,2023-07-30
4597,581,11,2023-04-26,504018,52043,2023-06-30
4598,562,35,2023-05-05,610688,628443,
4599,86,30,2023-05-14,987002,156729,2023-05-29
4600,319,35,2023-07-06,178358,208250,
4601,166,44,2022-09-21,542781,515880,2023-02-14
4602,365,40,2023-07-22,499283,505701,
4603,479,4,2022-10-16,101351,141537,
4604,471,73,2023-01-22,642956,672261,
4605,154,12,2023-08-01,216742,253532,
4606,459,52,2023-06-04,244823,142497,2023-06-28
4607,509,2,2023-03-01,239219,239393,
4608,46,58,2023-06-23,561173,596659,
4609,597,50,2023-07-15,469753,403727,2023-08-08
4610,577,34,2023-05-19,626290,358911,2023-07-17
4611,505,63,2023-02-19,108101,145123,
4612,425,44,2023-07-24,659486,666809,
4613,312,47,2023-07-08,615440,644769,
4614,89,8,2022-11-05,840228,865768,
4615,401,6,2023-08-11,212215,237511,
4616,489,7,2022-12-23,56048,41722,2023-03-21
4617,379,15,2023-07-01,336154,365293,
4618,622,48,2023-05-19,72965,88841,
4619,274,18,2023-03-17,402305,405135,
4620,3,17,2022-12-27,475265,404232,2022-12-27
4621,445,37,2023-03-30,430837,146329,2023-04-10
4622,200,55,2023-07-14,911497,931244,
4623,478,32,2023-06-22,695045,436667,2023-08-04
4624,325,4,2023-01-14,432500,438238,
4625,30,1,2023-07-05,299382,134302,2023-07-17
4626,368,12,2023-06-20,433094,467758,
4627,69,21,2023-06-21,293098,311503,
4628,727,21,2023-07-07,445201,401659,2023-08-05
4629,40,52,2023-04-27,929194,236008,2023-05-04
4630,340,55,2023-07-17,886415,468119,2023-07-19
4631,81,56,2023-07-17,138130,140187,
4632,541,13,2023-01-21,349969,361833,
4633,307,49,2022-12-15,474574,501913,
4634,453,61,2023-06-30,582785,107908,2023-07-01
4635,524,26,2022-11-29,955998,958764,
4636,317,46,2023-06-01,590772,496126,2023-07-02
4637,679,63,2023-08-07,989692,1003155,
4638,687,61,2023-07-21,795140,171225,2023-08-09
4639,659,40,2023-07-13,367431,406162,
4640,707,25,2023-07-15,665535,668549,
4641,353,9,2023-04-22,120575,145674,
4642,85,73,2023-07-13,603896,615758,
4643,402,25,2023-04-21,195303,254774,
4644,512,41,2023-07-14,464434,437002,2023-07-25
4645,571,70,2023-08-09,668594,695606,
4646,715,12,2023-07-07,298103,328887,
4647,23,20,2023-07-20,254893,32242,2023-08-03
4648,306,64,2023-06-19,726690,545552,2023-06-29
4649,618,28,2023-06-18,356003,269489,2023-07-08
4650,42,15,2023-06-22,288323,290914,
4651,236,32,2023-01-02,247727,266652,
4652,554,46,2023-07-23,171640,183684,
4653,453,37,2023-02-23,259638,280520,
4654,439,22,2023-02-26,745076,747897,
4655,513,8,2023-05-22,515195,538623,
4656,10,55,2023-05-10,679908,686361,
4657,631,11,2023-08-11,904406,271983,2023-08-11
4658,571,60,2023-08-06,467360,469371,
4659,69,63,2023-06-07,234467,245025,
4660,698,68,2023-04-23,320423,364685,
4661,74,53,2023-07-18,730141,759662,
4662,224,57,2023-03-07,301047,301832,
4663,228,21,2022-11-04,949576,955797,
4664,740,57,2023-05-12,415563,440653,
4665,125,10,2023-08-07,558654,561344,
4666,56,35,2023-07-15,868148,713139,2023-07-25
4667,26,13,2023-07-30,947943,553679,2023-08-03
4668,670,13,2023-05-20,647404,667107,
4669,657,46,2023-07-06,205554,38142,2023-07-19
4670,732,59,2023-05-28,676108,467898,2023-06-18
4671,29,13,2023-06-04,911971,163582,2023-07-01
4672,383,9,2023-04-17,524288,302168,2023-08-07
4673,130,67,2023-06-24,674368,691658,
4674,321,41,2023-04-07,413653,421910,
4675,466,21,2023-06-19,880037,544542,2023-07-20
4676,196,12,2023-05-11,390038,424544,
4677,193,22,2023-07-24,900207,713442,2023-08-01
4678,732,51,2023-05-24,346853,356069,
4679,383,73,2023-06-11,823060,564083,2023-06-18
4680,499,3,2023-07-29,110162,133535,
4681,721,41,2023-07-09,755660,557789,2023-08-10
4682,402,49,2023-06-13,439517,455335,
4683,641,43,2023-02-19,224258,248224,
4684,172,11,2023-06-08,647484,332000,2023-08-10
4685,652,28,2023-02-07,212306,257241,
4686,300,53,2023-08-06,918645,941979,
4687,79,14,2023-08-07,545912,553108,
4688,302,26,2023-04-23,165118,170674,
4689,129,42,2023-07-11,848844,527833,2023-08-06
4690,149,36,2022-08-18,278815,299026,
4691,82,29,2023-02-02,194846,213178,
4692,242,36,2023-07-10,784886,804696,
4693,411,22,2023-04-27,950000,483391,2023-05-15
4694,125,17,2023-08-06,115419,164548,
4695,162,15,2023-07-28,387015,405095,
4696,124,23,2023-08-11,939701,946293,
4697,27,15,2023-03-21,69000,81178,
4698,621,57,2023-04-24,58278,101920,
4699,110,65,2023-06-28,259178,287761,
4700,668,14,2023-06-21,488872,87858,2023-08-06
4701,224,11,2023-03-18,921376,927588,
4702,533,3,2023-07-09,135096,160353,
4703,111,60,2023-02-24,116919,129336,
4704,259,4,2023-05-25,947914,968123,
4705,314,5,2023-06-18,355906,376557,
4706,557,3,2023-06-13,56573,81356,
4707,89,72,2023-08-05,954804,212161,2023-08-06
4708,408,41,2023-07-04,637323,581956,2023-08-03
4709,525,50,2023-04-25,434857,441475,
4710,177,43,2023-07-23,706065,738408,
4711,438,13,2022-12-21,99332,120973,
4712,543,57,2023-07-13,812410,820671,
4713,632,50,2023-07-20,403549,456303,
4714,15,32,2023-08-06,633070,665882,
4715,564,58,2022-11-24,87090,99400,
4716,421,27,2023-06-14,208642,210668,
4717,58,19,2023-08-06,674524,356394,2023-08-10
4718,449,52,2023-07-14,235873,260913,
4719,512,57,2023-06-24,502470,507614,
4720,331,46,2023-06-10,379217,405586,
4721,697,71,2023-01-15,941639,56426,2023-03-15
4722,295,6,2023-07-31,788635,789417,
4723,505,62,2022-09-30,491983,502430,
4724,433,68,2023-06-07,403529,411214,
4725,155,42,2023-02-28,297712,305938,
4726,699,2,2023-08-02,639677,381322,2023-08-11
4727,478,69,2023-06-12,559648,564166,
4728,638,49,2023-01-29,708534,700849,2023-04-20
4729,553,34,2022-11-09,935619,80318,2023-05-22
4730,383,61,2023-04-21,249700,211934,2023-08-04
4731,562,57,2022-11-06,354740,377331,
4732,217,36,2022-12-15,775249,364468,2023-01-29
4733,750,70,2023-07-17,753069,31463,2023-08-10
4734,95,17,2023-07-13,580420,590982,
4735,142,30,2023-04-30,137406,154094,
4736,86,2,2023-08-07,457667,474080,
4737,68,22,2023-02-23,904612,792653,2023-08-11
4738,54,63,2023-07-15,866078,882342,
4739,259,35,2023-03-12,411114,142215,2023-05-03
4740,142,9,2023-03-05,603280,77715,2023-06-20
4741,641,59,2022-09-29,669923,354529,2022-10-21
4742,183,20,2023-06-24,208031,224985,
4743,343,62,2023-04-11,841049,137654,2023-05-03
4744,179,15,2023-03-19,912742,304385,2023-04-03
4745,716,73,2023-06-24,166605,220367,
4746,74,22,2023-08-08,175670,208112,
4747,24,41,2023-06-06,302721,305256,
4748,712,51,2023-03-01,539317,329231,2023-07-25
4749,8,15,2023-03-31,133112,167792,
4750,159,57,2023-07-13,864235,876173,
4751,305,43,2023-07-05,441201,160194,2023-07-31
4752,376,72,2023-05-19,543688,147034,2023-06-21
4753,178,20,2023-06-26,77322,110326,
4754,516,39,2022-09-09,440483,446924,
4755,450,63,2022-12-06,707303,718187,
4756,132,43,2023-07-13,258433,271938,
4757,300,57,2023-07-18,200613,210708,
4758,221,53,2023-05-31,407896,410363,
4759,204,63,2022-12-04,326804,356589,
4760,349,52,2023-08-04,567101,588099,
4761,163,43,2023-07-17,382176,409159,
4762,361,10,2022-10-11,763762,766574,
4763,374,17,2023-04-10,351954,378315,
4764,38,18,2023-01-14,97373,99010,
4765,623,37,2023-05-16,520081,521520,
4766,615,18,2023-05-22,153980,102500,2023-06-15
4767,184,7,2023-08-10,532843,293072,2023-08-11
4768,660,34,2023-08-08,637570,48332,2023-08-08
4769,32,72,2023-05-03,429444,446249,
4770,278,41,2023-02-17,530384,458257,2023-05-24
4771,313,35,2023-07-02,434487,471870,
4772,222,32,2023-08-03,604730,613234,
4773,283,24,2023-07-03,174122,219934,
4774,532,5,2023-08-11,978129,988738,
4775,365,20,2023-04-15,254391,284754,
4776,150,30,2022-12-15,986603,996800,
4777,580,35,2023-06-15,566952,598264,
4778,64,43,2022-11-23,276273,305937,
4779,42,61,2022-10-14,723488,732764,
4780,234,62,2023-08-06,714942,717150,
4781,162,8,2023-08-09,317153,329164,
4782,238,64,2023-08-05,108375,155314,
4783,325,51,2023-01-13,704300,556840,2023-05-05
4784,500,66,2023-06-03,212611,222769,
4785,526,31,2023-01-07,741524,770587,
4786,315,30,2023-08-09,918464,370644,2023-08-09
4787,725,14,2023-05-02,804249,806516,
4788,329,60,2023-07-20,407316,428121,
4789,386,57,2023-03-25,928247,472819,2023-04-13
4790,312,44,2023-08-02,637499,377361,2023-08-03
4791,318,29,2023-02-28,919098,931419,
4792,682,26,2023-05-09,210859,126958,2023-06-03
4793,1,55,2022-12-10,532580,447477,2023-06-18
4794,338,17,2023-08-10,488885,442191,2023-08-11
4795,750,12,2022-12-27,534517,546812,
4796,146,60,2023-05-14,614079,655488,
4797,707,13,2023-05-13,512250,542799,
4798,614,27,2023-04-09,147659,136976,2023-07-23
4799,187,1,2023-04-09,731195,465247,2023-07-21
4800,499,61,2023-06-08,996280,997621,
4801,527,69,2023-03-15,152648,50782,2023-05-15
4802,4,40,2023-07-12,327197,364437,
4803,321,60,2023-04-09,328684,352039,
4804,558,72,2023-07-15,189661,192727,
4805,10,46,2023-04-22,128625,183131,
4806,538,14,2023-04-10,540518,563055,
4807,643,44,2023-07-02,794856,798558,
4808,76,60,2023-02-03,588987,102177,2023-04-28
